,,,X,Y,FA,Z,FACP
34246,472500,-977500,,750,0,750,1
34247,477500,-977500,,750,0,750,1
34248,482500,-977500,,750,0,750,1
34249,487500,-977500,,750,0,750,1
34250,492500,-977500,,750,0,750,1
34251,497500,-977500,,750,0,750,1
34252,502500,-977500,,750,0,750,1
34253,507500,-977500,,750,0,750,1
34254,512500,-977500,,750,0,750,1
34255,517500,-977500,,750,0,750,1
34256,522500,-977500,,750,0,750,1
34257,527500,-977500,,750,0,750,1
34258,532500,-977500,,750,0,750,1
34259,537500,-977500,,750,0,750,1
34260,542500,-977500,,750,0,750,1
34261,547500,-977500,,750,0,750,1
34262,552500,-977500,,750,0,750,1
34263,557500,-977500,,750,0,750,1
34264,562500,-977500,,750,0,750,1
34265,567500,-977500,,750,0,750,1
34266,572500,-977500,,750,0,750,1
34267,577500,-977500,,750,0,750,1
34268,582500,-977500,,750,0,750,1
34269,587500,-977500,,750,0,750,1
34270,592500,-977500,,750,0,750,1
34271,597500,-977500,,750,0,750,1
34272,-757500,-982500,,750,0,750,1
34273,-752500,-982500,,750,0,750,1
34274,-747500,-982500,,750,0,750,1
34275,-742500,-982500,,750,0,750,1
34276,-737500,-982500,,750,0,750,1
34277,-732500,-982500,,750,0,750,1
34278,-727500,-982500,,750,0,750,1
34279,-722500,-982500,,750,0,750,1
34280,-717500,-982500,,750,0,750,1
34281,-712500,-982500,,750,0,750,1
34282,-707500,-982500,,750,0,750,1
34283,-702500,-982500,,750,0,750,1
34284,-697500,-982500,,750,0,750,1
34285,-692500,-982500,,750,0,750,1
34286,-687500,-982500,,750,0,750,1
34287,-682500,-982500,,750,0,750,1
34288,-677500,-982500,,750,0,750,1
34289,-672500,-982500,,750,0,750,1
34290,-667500,-982500,,750,0,750,1
34291,-662500,-982500,,750,0,750,1
34292,-657500,-982500,,750,0,750,1
34293,-652500,-982500,,750,0,750,1
34294,-647500,-982500,,750,0,750,1
34295,-642500,-982500,,750,0,750,1
34296,-637500,-982500,,750,0,750,1
34297,-632500,-982500,,750,0,750,1
34298,-627500,-982500,,750,0,750,1
34299,-622500,-982500,,750,0,750,1
34300,-617500,-982500,,750,0,750,1
34301,-612500,-982500,,750,0,750,1
34302,-607500,-982500,,750,0,750,1
34303,-602500,-982500,,750,0,750,1
34304,-597500,-982500,,750,0,750,1
34305,-592500,-982500,,750,0,750,1
34306,-587500,-982500,,750,0,750,1
34307,-582500,-982500,,750,0,750,1
34308,-577500,-982500,,750,0,750,1
34309,-572500,-982500,-51.1580810547,750,0,750,1
34310,-567500,-982500,-51.1456184387,750,0,750,1
34311,-562500,-982500,-51.1712112427,750,0,750,1
34312,-557500,-982500,-51.3500709534,750,0,750,1
34313,-552500,-982500,-51.8018302917,750,0,750,1
34314,-547500,-982500,-52.541469574,750,0,750,1
34315,-542500,-982500,-53.326084137,750,0,750,1
34316,-537500,-982500,-54.1399879456,750,0,750,1
34317,-532500,-982500,-55.1721954346,750,0,750,1
34318,-527500,-982500,-56.5126342773,750,0,750,1
34319,-522500,-982500,-58.0007667542,750,0,750,1
34320,-517500,-982500,-59.9683265686,750,0,750,1
34321,-512500,-982500,-62.2308731079,750,0,750,1
34322,-507500,-982500,-63.5916976929,750,0,750,1
34323,-502500,-982500,-64.1758499146,750,0,750,1
34324,-497500,-982500,-64.1353683472,750,0,750,1
34325,-492500,-982500,-63.9471092224,750,0,750,1
34326,-487500,-982500,-64.0223007202,750,0,750,1
34327,-482500,-982500,-62.3898887634,750,0,750,1
34328,-477500,-982500,-58.3133163452,750,0,750,1
34329,-472500,-982500,-53.7446632385,750,0,750,1
34330,-467500,-982500,-51.1760253906,750,0,750,1
34331,-462500,-982500,-50.6344718933,750,0,750,1
34332,-457500,-982500,-50.8550109863,750,0,750,1
34333,-452500,-982500,-51.4833297729,750,0,750,1
34334,-447500,-982500,-51.4728507996,750,0,750,1
34335,-442500,-982500,-50.1841773987,750,0,750,1
34336,-437500,-982500,-49.2612571716,750,0,750,1
34337,-432500,-982500,-50.5036392212,750,0,750,1
34338,-427500,-982500,-53.2243804932,750,0,750,1
34339,-422500,-982500,-55.5460510254,750,0,750,1
34340,-417500,-982500,-56.568561554,750,0,750,1
34341,-412500,-982500,-56.2538795471,750,0,750,1
34342,-407500,-982500,-54.8956375122,750,0,750,1
34343,-402500,-982500,-52.7454948425,750,0,750,1
34344,-397500,-982500,-50.9480857849,750,0,750,1
34345,-392500,-982500,-50.9318008423,750,0,750,1
34346,-387500,-982500,-52.4943618774,750,0,750,1
34347,-382500,-982500,-54.3382949829,750,0,750,1
34348,-377500,-982500,-55.2875976563,750,0,750,1
34349,-372500,-982500,-54.3676948547,750,0,750,1
34350,-367500,-982500,-52.294757843,750,0,750,1
34351,-362500,-982500,-48.0826873779,750,0,750,1
34352,-357500,-982500,-43.9219284058,750,0,750,1
34353,-352500,-982500,-43.0300483704,750,0,750,1
34354,-347500,-982500,-43.2481460571,750,0,750,1
34355,-342500,-982500,-43.3153076172,750,0,750,1
34356,-337500,-982500,-43.4692382813,750,0,750,1
34357,-332500,-982500,-43.9465103149,750,0,750,1
34358,-327500,-982500,-44.102306366,750,0,750,1
34359,-322500,-982500,-43.5143051147,750,0,750,1
34360,-317500,-982500,-41.9007377625,750,0,750,1
34361,-312500,-982500,-39.2335624695,750,0,750,1
34362,-307500,-982500,-35.4530258179,750,0,750,1
34363,-302500,-982500,-30.7571926117,750,0,750,1
34364,-297500,-982500,-26.1411819458,750,0,750,1
34365,-292500,-982500,-22.4973659515,750,0,750,1
34366,-287500,-982500,-20.4267196655,750,0,750,1
34367,-282500,-982500,-20.7137699127,750,0,750,1
34368,-277500,-982500,-23.0163154602,750,0,750,1
34369,-272500,-982500,-25.6614837646,750,0,750,1
34370,-267500,-982500,-28.1898403168,750,0,750,1
34371,-262500,-982500,-30.6528167725,750,0,750,1
34372,-257500,-982500,-33.2961044312,750,0,750,1
34373,-252500,-982500,-35.7839508057,750,0,750,1
34374,-247500,-982500,-37.4270591736,750,0,750,1
34375,-242500,-982500,-38.5444450378,750,0,750,1
34376,-237500,-982500,-38.6153259277,750,0,750,1
34377,-232500,-982500,-37.9848213196,750,0,750,1
34378,-227500,-982500,-37.6455917358,750,0,750,1
34379,-222500,-982500,-37.4270744324,750,0,750,1
34380,-217500,-982500,-37.4330062866,750,0,750,1
34381,-212500,-982500,-37.9824714661,750,0,750,1
34382,-207500,-982500,-38.3037033081,750,0,750,1
34383,-202500,-982500,-38.5668144226,750,0,750,1
34384,-197500,-982500,-39.1767082214,750,0,750,1
34385,-192500,-982500,-40.2245292664,750,0,750,1
34386,-187500,-982500,-40.9278564453,750,0,750,1
34387,-182500,-982500,-40.4239234924,750,0,750,1
34388,-177500,-982500,-39.6815757751,750,0,750,1
34389,-172500,-982500,-39.9194717407,750,0,750,1
34390,-167500,-982500,-40.8070678711,750,0,750,1
34391,-162500,-982500,-41.138381958,750,0,750,1
34392,-157500,-982500,-41.8256721497,750,0,750,1
34393,-152500,-982500,-43.0701446533,750,0,750,1
34394,-147500,-982500,-43.5471572876,750,0,750,1
34395,-142500,-982500,-43.1482925415,750,0,750,1
34396,-137500,-982500,-41.6951065063,750,0,750,1
34397,-132500,-982500,-40.1065101624,750,0,750,1
34398,-127500,-982500,-39.5316848755,750,0,750,1
34399,-122500,-982500,-39.7609710693,750,0,750,1
34400,-117500,-982500,-40.3596420288,750,0,750,1
34401,-112500,-982500,-41.7264213562,750,0,750,1
34402,-107500,-982500,-43.5828475952,750,0,750,1
34403,-102500,-982500,-45.4254264832,750,0,750,1
34404,-97500,-982500,-47.1877822876,750,0,750,1
34405,-92500,-982500,-48.2135505676,750,0,750,1
34406,-87500,-982500,-49.4056282043,750,0,750,1
34407,-82500,-982500,-51.5945243835,750,0,750,1
34408,-77500,-982500,-54.1507148743,750,0,750,1
34409,-72500,-982500,-56.2143135071,750,0,750,1
34410,-67500,-982500,-57.4245491028,750,0,750,1
34411,-62500,-982500,-57.1126937866,750,0,750,1
34412,-57500,-982500,-53.8520355225,750,0,750,1
34413,-52500,-982500,-50.8750801086,750,0,750,1
34414,-47500,-982500,-49.3408050537,750,0,750,1
34415,-42500,-982500,-47.7299385071,750,0,750,1
34416,-37500,-982500,-47.0856628418,750,0,750,1
34417,-32500,-982500,-47.2771911621,750,0,750,1
34418,-27500,-982500,-47.3739128113,750,0,750,1
34419,-22500,-982500,-46.4218025208,750,0,750,1
34420,-17500,-982500,-44.4679412842,750,0,750,1
34421,-12500,-982500,-41.9734344482,750,0,750,1
34422,-7500,-982500,-39.5618476868,750,0,750,1
34423,-2500,-982500,-35.5613059998,750,0,750,1
34424,2500,-982500,-32.5526618958,750,0,750,1
34425,7500,-982500,-31.5903587341,750,0,750,1
34426,12500,-982500,-30.5493221283,750,0,750,1
34427,17500,-982500,-29.4651794434,750,0,750,1
34428,22500,-982500,-27.5663204193,750,0,750,1
34429,27500,-982500,-25.7629947662,750,0,750,1
34430,32500,-982500,-25.1365070343,750,0,750,1
34431,37500,-982500,-25.4076118469,750,0,750,1
34432,42500,-982500,-25.4350471497,750,0,750,1
34433,47500,-982500,-25.3574523926,750,0,750,1
34434,52500,-982500,-25.3771286011,750,0,750,1
34435,57500,-982500,-25.7102165222,750,0,750,1
34436,62500,-982500,-26.3640098572,750,0,750,1
34437,67500,-982500,-26.602180481,750,0,750,1
34438,72500,-982500,-26.2257080078,750,0,750,1
34439,77500,-982500,-24.8199214935,750,0,750,1
34440,82500,-982500,-22.8762226105,750,0,750,1
34441,87500,-982500,-21.9578323364,750,0,750,1
34442,92500,-982500,-22.8424949646,750,0,750,1
34443,97500,-982500,-25.0854167938,750,0,750,1
34444,102500,-982500,-27.9109973907,750,0,750,1
34445,107500,-982500,-32.6097984314,750,0,750,1
34446,112500,-982500,-34.5074691772,750,0,750,1
34447,117500,-982500,-34.055065155,750,0,750,1
34448,122500,-982500,-35.0381889343,750,0,750,1
34449,127500,-982500,-35.0109863281,750,0,750,1
34450,132500,-982500,-35.1748313904,750,0,750,1
34451,137500,-982500,-35.7908744812,750,0,750,1
34452,142500,-982500,-36.5295448303,750,0,750,1
34453,147500,-982500,-37.3594017029,750,0,750,1
34454,152500,-982500,-37.5945472717,750,0,750,1
34455,157500,-982500,-37.0110855103,750,0,750,1
34456,162500,-982500,-35.7902145386,750,0,750,1
34457,167500,-982500,-34.5989875793,750,0,750,1
34458,172500,-982500,-34.1077575684,750,0,750,1
34459,177500,-982500,-34.8431854248,750,0,750,1
34460,182500,-982500,-36.3753967285,750,0,750,1
34461,187500,-982500,-38.0081977844,750,0,750,1
34462,192500,-982500,-39.9315338135,750,0,750,1
34463,197500,-982500,-41.2676429749,750,0,750,1
34464,202500,-982500,-40.5973892212,750,0,750,1
34465,207500,-982500,-37.6226577759,750,0,750,1
34466,212500,-982500,-32.8897361755,750,0,750,1
34467,217500,-982500,-28.5521221161,750,0,750,1
34468,222500,-982500,-23.7552490234,750,0,750,1
34469,227500,-982500,-18.7154808044,750,0,750,1
34470,232500,-982500,-17.4944915771,750,0,750,1
34471,237500,-982500,-20.2927188873,750,0,750,1
34472,242500,-982500,-25.2753295898,750,0,750,1
34473,247500,-982500,-31.0415039063,750,0,750,1
34474,252500,-982500,-36.9260749817,750,0,750,1
34475,257500,-982500,-43.1027259827,750,0,750,1
34476,262500,-982500,-49.2553787231,750,0,750,1
34477,267500,-982500,-54.5051651001,750,0,750,1
34478,272500,-982500,-59.2011909485,750,0,750,1
34479,277500,-982500,-63.6993141174,750,0,750,1
34480,282500,-982500,-67.8533325195,750,0,750,1
34481,287500,-982500,-68.8226699829,750,0,750,1
34482,292500,-982500,-66.1750030518,750,0,750,1
34483,297500,-982500,-62.4584617615,750,0,750,1
34484,302500,-982500,-57.5613975525,750,0,750,1
34485,307500,-982500,-51.6819190979,750,0,750,1
34486,312500,-982500,-45.2340354919,750,0,750,1
34487,317500,-982500,-37.637588501,750,0,750,1
34488,322500,-982500,-27.512720108,750,0,750,1
34489,327500,-982500,-14.2830486298,750,0,750,1
34490,332500,-982500,-5.36747455597,750,0,750,1
34491,337500,-982500,-4.75228023529,750,0,750,1
34492,342500,-982500,-8.12561607361,750,0,750,1
34493,347500,-982500,-12.5513763428,750,0,750,1
34494,352500,-982500,,750,0,750,1
34495,357500,-982500,,750,0,750,1
34496,362500,-982500,,750,0,750,1
34497,367500,-982500,,750,0,750,1
34498,372500,-982500,,750,0,750,1
34499,377500,-982500,,750,0,750,1
34500,382500,-982500,,750,0,750,1
34501,387500,-982500,,750,0,750,1
34502,392500,-982500,,750,0,750,1
34503,397500,-982500,,750,0,750,1
34504,402500,-982500,,750,0,750,1
34505,407500,-982500,,750,0,750,1
34506,412500,-982500,,750,0,750,1
34507,417500,-982500,,750,0,750,1
34508,422500,-982500,,750,0,750,1
34509,427500,-982500,,750,0,750,1
34510,432500,-982500,,750,0,750,1
34511,437500,-982500,,750,0,750,1
34512,442500,-982500,,750,0,750,1
34513,447500,-982500,,750,0,750,1
34514,452500,-982500,,750,0,750,1
34515,457500,-982500,,750,0,750,1
34516,462500,-982500,,750,0,750,1
34517,467500,-982500,,750,0,750,1
34518,472500,-982500,,750,0,750,1
34519,477500,-982500,,750,0,750,1
34520,482500,-982500,,750,0,750,1
34521,487500,-982500,,750,0,750,1
34522,492500,-982500,,750,0,750,1
34523,497500,-982500,,750,0,750,1
34524,502500,-982500,,750,0,750,1
34525,507500,-982500,,750,0,750,1
34526,512500,-982500,,750,0,750,1
34527,517500,-982500,,750,0,750,1
34528,522500,-982500,,750,0,750,1
34529,527500,-982500,,750,0,750,1
34530,532500,-982500,,750,0,750,1
34531,537500,-982500,,750,0,750,1
34532,542500,-982500,,750,0,750,1
34533,547500,-982500,,750,0,750,1
34534,552500,-982500,,750,0,750,1
34535,557500,-982500,,750,0,750,1
34536,562500,-982500,,750,0,750,1
34537,567500,-982500,,750,0,750,1
34538,572500,-982500,,750,0,750,1
34539,577500,-982500,,750,0,750,1
34540,582500,-982500,,750,0,750,1
34541,587500,-982500,,750,0,750,1
34542,592500,-982500,,750,0,750,1
34543,597500,-982500,,750,0,750,1
34544,-757500,-987500,,750,0,750,1
34545,-752500,-987500,,750,0,750,1
34546,-747500,-987500,,750,0,750,1
34547,-742500,-987500,,750,0,750,1
34548,-737500,-987500,,750,0,750,1
34549,-732500,-987500,,750,0,750,1
34550,-727500,-987500,,750,0,750,1
34551,-722500,-987500,,750,0,750,1
34552,-717500,-987500,,750,0,750,1
34553,-712500,-987500,,750,0,750,1
34554,-707500,-987500,,750,0,750,1
34555,-702500,-987500,,750,0,750,1
34556,-697500,-987500,,750,0,750,1
34557,-692500,-987500,,750,0,750,1
34558,-687500,-987500,,750,0,750,1
34559,-682500,-987500,,750,0,750,1
34560,-677500,-987500,,750,0,750,1
34561,-672500,-987500,,750,0,750,1
34562,-667500,-987500,,750,0,750,1
34563,-662500,-987500,,750,0,750,1
34564,-657500,-987500,,750,0,750,1
34565,-652500,-987500,,750,0,750,1
34566,-647500,-987500,,750,0,750,1
34567,-642500,-987500,,750,0,750,1
34568,-637500,-987500,,750,0,750,1
34569,-632500,-987500,,750,0,750,1
34570,-627500,-987500,,750,0,750,1
34571,-622500,-987500,,750,0,750,1
34572,-617500,-987500,,750,0,750,1
34573,-612500,-987500,,750,0,750,1
34574,-607500,-987500,,750,0,750,1
34575,-602500,-987500,,750,0,750,1
34576,-597500,-987500,,750,0,750,1
34577,-592500,-987500,,750,0,750,1
34578,-587500,-987500,,750,0,750,1
34579,-582500,-987500,,750,0,750,1
34580,-577500,-987500,,750,0,750,1
34581,-572500,-987500,-51.6753730774,750,0,750,1
34582,-567500,-987500,-51.7237854004,750,0,750,1
34583,-562500,-987500,-51.8480796814,750,0,750,1
34584,-557500,-987500,-52.0532569885,750,0,750,1
34585,-552500,-987500,-52.5545005798,750,0,750,1
34586,-547500,-987500,-53.4571380615,750,0,750,1
34587,-542500,-987500,-54.1211891174,750,0,750,1
34588,-537500,-987500,-54.5109176636,750,0,750,1
34589,-532500,-987500,-54.9963531494,750,0,750,1
34590,-527500,-987500,-55.5351295471,750,0,750,1
34591,-522500,-987500,-56.6413726807,750,0,750,1
34592,-517500,-987500,-58.4293289185,750,0,750,1
34593,-512500,-987500,-60.0119285583,750,0,750,1
34594,-507500,-987500,-61.2412872314,750,0,750,1
34595,-502500,-987500,-63.3195304871,750,0,750,1
34596,-497500,-987500,-65.8882369995,750,0,750,1
34597,-492500,-987500,-67.4189071655,750,0,750,1
34598,-487500,-987500,-67.4288711548,750,0,750,1
34599,-482500,-987500,-64.3972625732,750,0,750,1
34600,-477500,-987500,-58.8869552612,750,0,750,1
34601,-472500,-987500,-53.0543479919,750,0,750,1
34602,-467500,-987500,-49.9355125427,750,0,750,1
34603,-462500,-987500,-49.6968727112,750,0,750,1
34604,-457500,-987500,-49.6561889648,750,0,750,1
34605,-452500,-987500,-49.4512252808,750,0,750,1
34606,-447500,-987500,-49.0670700073,750,0,750,1
34607,-442500,-987500,-48.7717514038,750,0,750,1
34608,-437500,-987500,-48.5045661926,750,0,750,1
34609,-432500,-987500,-49.3445701599,750,0,750,1
34610,-427500,-987500,-52.2639083862,750,0,750,1
34611,-422500,-987500,-55.0313568115,750,0,750,1
34612,-417500,-987500,-55.8467788696,750,0,750,1
34613,-412500,-987500,-54.9804420471,750,0,750,1
34614,-407500,-987500,-52.9743728638,750,0,750,1
34615,-402500,-987500,-50.714717865,750,0,750,1
34616,-397500,-987500,-48.6456794739,750,0,750,1
34617,-392500,-987500,-47.735874176,750,0,750,1
34618,-387500,-987500,-48.9743652344,750,0,750,1
34619,-382500,-987500,-51.2280960083,750,0,750,1
34620,-377500,-987500,-52.6286048889,750,0,750,1
34621,-372500,-987500,-52.2496948242,750,0,750,1
34622,-367500,-987500,-51.3408317566,750,0,750,1
34623,-362500,-987500,-48.6764221191,750,0,750,1
34624,-357500,-987500,-45.8209686279,750,0,750,1
34625,-352500,-987500,-45.1353797913,750,0,750,1
34626,-347500,-987500,-44.7729606628,750,0,750,1
34627,-342500,-987500,-44.1669807434,750,0,750,1
34628,-337500,-987500,-43.0256156921,750,0,750,1
34629,-332500,-987500,-42.9016304016,750,0,750,1
34630,-327500,-987500,-43.4352035522,750,0,750,1
34631,-322500,-987500,-43.5161628723,750,0,750,1
34632,-317500,-987500,-43.144947052,750,0,750,1
34633,-312500,-987500,-41.3556938171,750,0,750,1
34634,-307500,-987500,-38.2786560059,750,0,750,1
34635,-302500,-987500,-34.0431022644,750,0,750,1
34636,-297500,-987500,-29.6678028107,750,0,750,1
34637,-292500,-987500,-26.230255127,750,0,750,1
34638,-287500,-987500,-23.7508811951,750,0,750,1
34639,-282500,-987500,-22.7892360687,750,0,750,1
34640,-277500,-987500,-24.0001583099,750,0,750,1
34641,-272500,-987500,-27.2087783813,750,0,750,1
34642,-267500,-987500,-29.8253974915,750,0,750,1
34643,-262500,-987500,-31.0329170227,750,0,750,1
34644,-257500,-987500,-32.8637008667,750,0,750,1
34645,-252500,-987500,-35.342124939,750,0,750,1
34646,-247500,-987500,-36.7091751099,750,0,750,1
34647,-242500,-987500,-37.6459274292,750,0,750,1
34648,-237500,-987500,-38.5278091431,750,0,750,1
34649,-232500,-987500,-38.402053833,750,0,750,1
34650,-227500,-987500,-37.898639679,750,0,750,1
34651,-222500,-987500,-37.2877616882,750,0,750,1
34652,-217500,-987500,-37.1363563538,750,0,750,1
34653,-212500,-987500,-38.1814689636,750,0,750,1
34654,-207500,-987500,-39.2162818909,750,0,750,1
34655,-202500,-987500,-39.1962203979,750,0,750,1
34656,-197500,-987500,-38.5183296204,750,0,750,1
34657,-192500,-987500,-38.304019928,750,0,750,1
34658,-187500,-987500,-38.6753234863,750,0,750,1
34659,-182500,-987500,-38.6514053345,750,0,750,1
34660,-177500,-987500,-38.2243919373,750,0,750,1
34661,-172500,-987500,-38.3172798157,750,0,750,1
34662,-167500,-987500,-39.5549926758,750,0,750,1
34663,-162500,-987500,-40.6809120178,750,0,750,1
34664,-157500,-987500,-41.2474365234,750,0,750,1
34665,-152500,-987500,-42.3246994019,750,0,750,1
34666,-147500,-987500,-43.1023139954,750,0,750,1
34667,-142500,-987500,-42.5014152527,750,0,750,1
34668,-137500,-987500,-40.4084587097,750,0,750,1
34669,-132500,-987500,-38.5910377502,750,0,750,1
34670,-127500,-987500,-38.6238517761,750,0,750,1
34671,-122500,-987500,-39.3910331726,750,0,750,1
34672,-117500,-987500,-40.1833877563,750,0,750,1
34673,-112500,-987500,-42.0071334839,750,0,750,1
34674,-107500,-987500,-43.8605804443,750,0,750,1
34675,-102500,-987500,-45.0429649353,750,0,750,1
34676,-97500,-987500,-46.2651901245,750,0,750,1
34677,-92500,-987500,-48.0473251343,750,0,750,1
34678,-87500,-987500,-50.9845809937,750,0,750,1
34679,-82500,-987500,-53.3778190613,750,0,750,1
34680,-77500,-987500,-54.3232421875,750,0,750,1
34681,-72500,-987500,-53.9885978699,750,0,750,1
34682,-67500,-987500,-52.6723442078,750,0,750,1
34683,-62500,-987500,-51.2430000305,750,0,750,1
34684,-57500,-987500,-48.9373321533,750,0,750,1
34685,-52500,-987500,-46.8629684448,750,0,750,1
34686,-47500,-987500,-46.0084571838,750,0,750,1
34687,-42500,-987500,-44.6331748962,750,0,750,1
34688,-37500,-987500,-42.8716049194,750,0,750,1
34689,-32500,-987500,-42.1934967041,750,0,750,1
34690,-27500,-987500,-42.867351532,750,0,750,1
34691,-22500,-987500,-44.0449142456,750,0,750,1
34692,-17500,-987500,-44.0862236023,750,0,750,1
34693,-12500,-987500,-42.2807540894,750,0,750,1
34694,-7500,-987500,-39.9052963257,750,0,750,1
34695,-2500,-987500,-36.0562973022,750,0,750,1
34696,2500,-987500,-34.0486907959,750,0,750,1
